Id,Price
3386,152857.6426848085
9409,143756.72851652297
16545,237343.76248530817
3127,173211.10830242475
11344,182530.6516964664
2112,220819.8984240057
7310,203214.3121935741
6313,215150.8547531002
3681,393915.0676243551
5114,316009.90468161297
270,154382.65169030757
14350,183521.65193480955
12223,323491.97132133966
1066,184395.42696732565
16116,250617.83064073208
11410,489147.6398008436
4088,180887.84622198588
5956,187091.52213547748
14669,159340.99144641095
13871,141261.31342521193
4126,237777.6199662637
12114,216716.02414970897
16607,162953.24161770748
4266,218626.21654524823
13518,210130.0115653505
11856,294672.9721788103
3885,210995.6177444743
8891,147356.22357081334
4964,176085.05674968995
7696,163845.6348611111
6894,129212.86648640921
9766,154281.92233064148
4800,153025.07294427775
2840,203296.1481541194
4743,178755.23885085696
13562,439190.0723895652
8301,194874.83826919872
5405,160784.45306532335
1535,173037.65173140983
9073,126986.52620310576
1698,335434.59148136515
12262,238279.8212565189
6794,181843.88838322245
12701,169587.32445350938
8432,177070.27233307686
13540,158829.7071392239
8629,168304.62954764185
1440,186791.40743043754
8596,208323.03476489545
9575,273931.445185487
14976,100280.15808497848
3149,197633.6488369916
5157,156765.83735303936
10748,185148.47127943975
9719,407248.41089401825
6376,189782.6202743953
9733,181228.3794136713
4749,226665.28489750464
4994,395466.0797719325
538,197474.4915416088
5512,131713.24764741163
9778,170986.23004332714
9761,145032.15807793904
3174,362381.02145806537
13429,186753.1502819772
10467,75808.98960958778
14129,206260.45563398278
13608,243213.11281761524
11106,142992.55089661406
12048,175381.28505833875
1054,343239.1328431213
3582,195731.26094075514
1566,154986.6406393399
11529,134487.16731823538
11859,148668.18824836545
10582,149090.76651793608
14907,466727.67555844714
14039,166765.35430727183
10489,136310.60569176136
3331,309496.68494742725
10153,247086.96892557264
5271,174243.19871026877
11871,405056.9586435618
776,131295.69220965926
3994,141773.79905476316
9433,70587.80124996898
14275,135966.61561346528
8030,253229.25811286978
8169,273793.42120312137
8053,192832.77880381924
4822,245023.40102180003
13197,231537.7387059306
13634,290154.61092055886
8951,176514.08972652626
12176,247835.5646526537
15471,139241.52665716576
14962,133787.37107044514
12512,126657.83045582994
8697,491852.3073624865
7095,227141.70157764043
13639,202773.4415947731
16660,162433.00469515746
5848,146684.41135609092
5386,179218.2819375577
10880,303260.49297445436
3954,180929.44700641194
13426,258505.87769512672
5966,199187.35899456075
16315,239043.8128785145
7455,157882.0513739319
11071,231123.09243331614
14740,216914.24504600203
16087,191869.4405168063
8931,251524.13663517998
15289,178051.67551178354
16089,262212.6182627406
12128,183370.2515323379
4724,225292.36359475896
8585,196834.06356459222
7188,240586.57808099542
5423,196852.84789224277
10488,209342.4516028335
5980,228347.3737592283
8376,189042.34949307804
12397,133606.9269921338
16496,205569.04357290544
4891,246326.45344391317
9710,166451.10776284893
6339,162394.93085011665
244,169556.0374141865
5002,225000.01645295025
5358,194645.21634621973
7636,144173.05831861022
9361,312888.56757866754
3601,119288.24546940101
15755,160947.44790204498
172,185326.75907524847
3037,338946.649131156
577,213654.1929516369
3607,181173.33503599997
2515,115869.38774935174
10413,158882.1462312785
10511,252836.1365236442
4637,442415.76544778136
12736,273576.0162051712
9534,238843.9994330187
11641,185719.56983289367
10419,279484.2483133961
15313,218169.36262295954
14915,196828.90423533897
12409,405738.3256984108
9405,133069.95110752937
14066,195440.5714033531
14108,190508.96982765716
11931,231720.76940915003
11464,362783.5719078846
926,145205.4173416124
11190,217450.37464959876
10260,179589.45330696474
12712,212110.1350830984
1234,200705.22398118742
11608,102439.40745990319
3776,263947.26827627415
4881,200045.40347867072
10266,202823.37713430065
3262,255379.21044843522
3576,422477.27681696817
16604,460042.339418521
8041,235866.56346512842
10691,249685.21920461318
8357,187222.88758572016
11661,150875.29735498
4453,253680.32934048696
15936,217733.79674752892
8463,240499.7531132154
15770,231080.03629085232
466,176658.27852047022
14965,91464.97548164685
11227,166610.93685872396
9894,303288.3674500249
11746,192678.2796494112
4118,136950.96833178322
756,350846.72215752536
15589,156990.82003976908
109,371285.8740198187
5778,217063.90448978342
1731,97603.1941627393
3450,157116.23742921167
2961,201809.44138306048
222,170799.60698240428
11454,348570.0231867165
7339,187632.46662769862
12096,105621.23767054194
14074,212011.55765103066
4058,401917.1709191751
6603,279060.6943744081
3289,119310.9038112423
16681,261958.9365771142
8200,308066.32873877714
3343,259649.778782428
7802,176218.23138841477
2082,383598.54955072125
217,254478.68843142915
1720,162931.29953599328
7224,234957.34714114002
6176,139549.25869081964
12571,303215.4341701045
16666,323719.9521585159
8908,212694.86646589215
6914,177073.98233322162
5428,197555.63477322322
381,183320.44363557862
3991,173947.90823880822
16365,281682.226066285
1046,247836.0074339432
391,157211.35794981132
9212,343555.64444127394
3022,192584.426069149
9961,120383.59246476766
6764,221789.12209394164
7720,173234.13317372743
4809,214800.0346487008
8877,270809.1799913219
7817,165298.41315947028
10614,117294.14243720128
5553,234473.62263421874
16488,129368.40622228563
11002,170627.27150450976
13592,352126.090498106
15050,244253.55894034312
13553,214665.1636032507
9041,181863.79409143206
5461,391558.593928639
16274,463096.3934604021
2138,141444.6908048369
6245,166185.3995724445
8245,191725.16722737497
6491,222187.82363658262
13218,191482.31116339169
13101,106891.22154959185
10462,138441.4263286351
4079,187190.085142113
1506,462462.00982723455
14107,125543.25437835483
12215,274080.3704858141
11576,341129.11305707745
10567,213019.4156501964
12713,217054.79740624048
1468,400852.83973128133
2549,267855.712970176
4172,244467.87465538186
12380,236682.63518646057
3513,94238.50783891654
8165,253896.88868210916
1127,208171.82477955622
14601,419984.98971923476
15526,343640.3084488467
986,309542.88615285396
14968,216061.7798313491
9348,200684.20252708442
6317,282900.5111204798
7497,101317.38503081596
5079,366838.7212604025
528,173668.27033728716
10964,152625.1225133421
5812,305588.77587723214
11022,179771.011385318
16251,136524.82073066046
5863,112615.47505186059
8664,226189.05766537745
5396,211755.30866292436
6917,267216.30949690344
12776,123998.37019746736
473,225465.23308727052
13333,234444.5147199299
13023,188504.4568646566
7357,231969.01966331847
10955,411798.76232446113
11914,330525.97445105633
12535,178359.62563678072
11205,183043.23593641297
13209,192633.07323199353
16119,329581.0113138866
2174,227761.9507883973
4834,222861.2334394564
10151,177450.72929464132
5584,221105.88215528964
6672,223248.80115907118
12858,286444.62330928986
5106,162929.74236566477
8884,180321.15391665295
13766,164224.9547534935
12556,131594.3730907673
12910,238314.69450192212
6258,128673.5520665762
7100,248108.28497736857
1793,195339.64742670563
3335,168435.44745772734
12835,176783.0808490513
10591,145521.454354922
15707,213029.90855507358
16389,153682.01349656627
7440,344732.12981058925
6293,176222.2391412423
3937,184323.0088593581
16527,209462.02190025922
5102,262472.94532300683
10734,367361.34903099964
7986,166742.1066994512
6495,102843.39336370262
9571,258726.67998953813
5131,193729.4680153125
10761,336918.92671972513
143,411222.2241822749
13829,160565.35658661084
13662,171490.7617045201
1771,150371.09946388012
5448,197413.47523605995
8594,171286.1960153694
12038,291322.1811557539
16471,178225.88260542936
16764,146271.52615563563
1282,173062.1171729992
15101,238881.08876375534
9473,141095.80347167133
2324,351989.6699034597
14448,197364.34480795678
6000,74424.7639763046
2077,140063.0905761238
12960,243007.11602396454
15837,190638.44321439893
8805,237128.57993093078
9987,233761.77360904586
1580,290428.51616525184
11089,127518.06692689676
10926,200603.7361095723
12773,446204.3268171892
6490,258436.35529363118
10858,125988.74790646197
2831,120887.07931230203
16326,148200.67994836494
371,210013.49848412984
8852,182511.07419185442
6713,235474.752047154
4230,194120.59995824582
3639,211608.23845778656
3642,198151.29153306817
5149,183976.62911149353
2861,203541.37590531152
13300,97168.90911321786
2807,374517.7292032151
5919,103952.80842616454
12716,454122.3123702652
4271,250318.5257995878
16055,247700.72632283787
3747,193085.0615880231
5857,285453.9483452152
6884,357654.4550873651
16027,278117.92928771814
3512,317385.1954320884
5181,174179.2746011961
16732,273193.3816320457
1908,187328.36398964192
12082,170939.7414227184
7286,138060.67764404934
8216,139386.80385985278
6929,328401.16750279465
3950,333132.3146278549
12479,172235.75173285947
877,133804.38333039294
1366,190577.6719448759
384,136103.7232464638
5767,199741.01519256074
6910,154012.67320240004
187,206812.4174005642
10164,276545.8542880085
8603,247155.0001424068
15834,172096.14583680558
3078,130965.27034513555
3479,248740.55403297837
6671,221452.68399445052
6078,149284.90779012605
16271,147163.40436786358
16191,171326.41930912144
11544,169903.45147548523
7781,198165.38771999013
14918,377053.2072710869
6238,211310.6383167134
12989,202957.15847319868
11907,207806.67891459222
9696,159692.74507545316
14084,365505.84296031727
3895,150848.39681099626
4367,168519.47148114012
8453,69529.82460721894
7638,338003.81937185465
8373,202659.18373542174
4674,192166.20943874642
15787,164806.29270388308
5903,279839.80485144956
13679,201227.31886028076
9018,338782.46805623756
15823,268366.92313056765
13289,150309.66864462424
9896,188292.14226861816
14436,190260.68383324062
5547,263422.8766972181
4048,366319.0133368676
16579,210992.79036627722
8550,202040.6404682544
9385,286420.70902077394
5242,158116.68029507686
31,219606.0621653138
6144,322124.61245415657
3990,203106.75558203403
2523,99288.60998594906
12608,273572.5168004937
7234,175927.56172369904
15264,204090.50792399052
9623,193925.94480706623
3161,334513.5371450426
7425,102707.25417912666
13021,230845.07641437254
4044,155623.5066468111
15411,244894.62729411855
979,279704.29821023846
5514,244894.62729411855
4817,163866.4727103915
2115,183766.88872610024
10571,290890.55334365705
8992,252008.4500707747
15546,172941.29452706478
11359,139113.14835887332
11972,175376.29763166257
12838,171729.243328249
5948,127852.19404632579
422,280973.04039263603
4855,167168.36798613364
16197,109893.46545696925
8926,403369.61332855327
5703,171986.86607582265
8848,222194.73156328395
7039,292134.77763998654
3806,153055.87565991105
15154,229780.40018186189
13132,184412.86493738447
7438,189634.42418679816
4398,290369.00004102936
2440,183951.70891912244
3751,163861.849146872
1476,175521.2663181029
2264,295586.0245805301
16444,171800.68985439208
10704,180084.7667520403
4033,138851.64240024186
4508,120033.23730548465
16290,241919.23101587564
10387,198981.16339729767
5457,157644.41040852724
4910,289555.1987685391
7451,176126.45473047078
10732,159450.08712853666
8015,141732.01584170383
6148,177731.57811913174
5892,255719.31371134883
7825,204992.37776330818
6851,233008.9697393972
6633,218727.83681580873
2139,277339.1133215215
10213,313305.5322620416
2830,220953.11981282692
13907,134750.47139689178
15897,367100.86073452135
8311,182083.14199984795
14230,210812.46218174772
3878,189400.9868194241
13732,166060.4038540134
12110,178218.30887094085
10675,373030.16834884824
12946,137706.76097223916
16754,217414.20060535605
4394,312484.43986989313
16728,158811.20154418692
14378,337805.3697369283
9949,173724.75594565237
994,166153.43991544913
13258,152899.7928216763
5883,340573.7669602216
6933,352630.31748758734
13193,226250.3879683803
13286,172601.7580883364
13407,430612.1830217634
7512,122740.31262252838
7221,210565.21269641168
14428,178994.1643457201
1740,197286.05488197212
3,139256.02734180464
12952,235389.65863235746
11537,122861.26740062276
2558,151871.3611435279
14081,252883.07309779155
3517,242216.05324834838
7149,221926.81415671724
15777,113993.23887624574
8995,212295.06725183156
826,398961.5856798028
509,269403.1344241775
14875,319014.29856464214
6591,141337.26975952034
11283,98089.23850554935
9897,233495.02697600718
14902,179982.0406439162
14291,186266.48599736756
3162,236357.67865601706
4206,199788.25121817098
11580,198725.40192588884
2007,222926.69771525235
14939,310601.4054972407
13572,177282.97069802944
10720,148761.93496799472
